"","iPSC","NPC","Fetal_replicating","Fetal_quiescent","OPC","Neurons","Astrocytes","Oligodendrocytes","Microglia","Endothelial"
"ENSG00000163630.10",-0.739472970438845,-0.536759664492617,-0.553552894419464,-0.414085065439278,-0.561752043730305,1.41673150510642,-0.439270826961501,-0.347944431869509,-0.545873995887772,-0.404416013009386
"ENSG00000214548.14",-0.470643587572776,-0.0329090677682775,-0.298033014390939,0.541860052574854,0.732802414889411,2.0021783256938,-0.214780380099806,-0.10637412542098,-0.477244186385795,0.0720765972855724
"ENSG00000022355.16",-0.699916559079392,-0.586994997825874,-0.550421541814746,-0.430320488832048,-0.541113213231367,1.34322666920658,-0.415331102787061,-0.184699147072553,-0.539596096776345,-0.309960709431587
"ENSG00000187094.11",-0.691467308812452,-0.598749122437254,-0.553552894419464,-0.483583122619189,-0.696063705514454,1.37327870577501,-0.222769294505962,-0.131345502356427,-0.545873995887772,-0.139475349040867
"ENSG00000156298.12",-0.510415944211721,-0.322240165392309,0.130445748332441,0.6137338461249,1.26250988322501,2.23478351088549,1.56732802498463,0.406228963116688,-0.16270351790272,0.0221668597573726
"ENSG00000163032.11",0.596675227049734,-0.548999573203501,-0.479223067246557,-0.132852775491173,-0.519988964731241,1.64984637529105,-0.289338253335362,-0.139318690824387,-0.522701721339268,-0.376825817799929
"ENSG00000143153.12",-0.0444441643488342,0.00670764458997883,0.00588184615956498,0.411686153423846,0.671218166385416,2.18784321602785,0.0934728826931348,1.58066702989595,0.277756182033012,0.367900944067353
"ENSG00000166922.8",-0.166821899893002,-0.567824425445369,-0.0845160456486975,0.931156295158446,0.57931608626556,1.90125826712408,-0.388022426409013,0.843647004097856,-0.410073980130495,-0.346081399746215
"ENSG00000128683.13",-0.751580309443908,-0.458305702741804,-0.541480723724843,-0.0776031228297558,0.0604012649991138,1.30274298509263,-0.378464047185796,-0.284047671455431,-0.541513435352113,-0.492506106320707
"ENSG00000186310.9",0.134971337936172,-0.251410214209496,-0.176451370611847,0.228621958707863,-0.0523350779978351,1.62357440435723,-0.140933310523178,0.148965393228686,-0.545873995887773,-0.397886924772581
"ENSG00000113327.14",-0.705764404565413,-0.599190241020106,-0.549909295218904,-0.258359059270217,-0.600069639353497,1.16152918243936,-0.380565406458091,-0.291033456780816,-0.545873995887772,-0.446895845793385
"ENSG00000067715.13",-0.0576236497474764,0.427769063356841,-0.247689142930723,0.98359521798732,-0.696063705514454,1.92432820213934,-0.039767062734984,0.102911156457256,-0.487205035722898,0.00069803227194089
"ENSG00000163536.12",-0.275120384276988,-0.389562702030116,-0.542393749765721,-0.0157162074732959,-0.562963759792063,1.50820796871629,0.0756056125839273,0.723801531429692,-0.402176816595751,-0.15392478527042
"ENSG00000145864.12",-0.751489255902431,-0.545914991157723,-0.39901780834977,-0.317390992197907,-0.605242077458821,1.08326328507951,-0.404758654628478,-0.41781063460812,-0.534741759808977,-0.473166527365881
"ENSG00000280234.1",-0.751513828964974,-0.594277319593571,-0.553552894419464,-0.0182612271880046,-0.669478188730386,1.19840587554865,-0.139951660633772,-0.362054999167045,-0.545873995887772,-0.431706423986812
"ENSG00000146469.12",-0.751746263600192,-0.599190241020105,-0.553552894419464,-0.498113148872421,-0.696063705514454,1.03160252037575,-0.120962143424952,-0.216749197264837,-0.533783923957905,-0.39961968629938
"ENSG00000203930.10",-0.455902824064315,0.091565453584732,0.650973190103973,0.585082588806441,0.236326349204541,1.6873131315,-0.276008808640899,0.340829213278798,-0.338011096931137,-0.246830109576017
"ENSG00000114279.13",-0.16908063918915,-0.0198570854761443,-0.154593599089917,1.01836941232728,1.04454300321033,1.65092866877825,-0.480554808319701,-0.222183102302866,-0.350910499521661,-0.135912128582882
"ENSG00000198300.12",-0.751746263600192,-0.584739078291269,0.304720842098542,0.100520741114107,0.752099896436262,1.35919459470855,-0.191901895438078,0.819067179875811,-0.527314789867039,-0.112381946751611
"ENSG00000136531.14",-0.668481012677458,-0.518382460699539,-0.429013694084225,0.328097473766373,-0.0772614555556698,1.21427281973837,-0.43166238734906,-0.35708173670255,-0.545873995887772,-0.236819551977102
"ENSG00000240694.8",-0.551738377721928,0.214349589749674,-0.329512565941117,0.146778817672545,-0.53546323800302,1.31016327529911,-0.212191451567125,-0.323142675703825,-0.545873995887772,-0.358627943813051
"ENSG00000175352.10",-0.433882201027056,-0.0969392318260223,-0.541773344086185,-0.398652486876969,-0.67392913553492,1.06317612054035,-0.532011773761815,-0.352810876660219,-0.0954308997821322,-0.256755893779793
"ENSG00000171885.13",-0.729649232859501,-0.567377900359032,-0.512129440429746,-0.47885568677756,-0.619570448120201,-0.296088928027036,2.23800606196674,-0.422915384206245,-0.428632979436735,-0.58429818482988
"ENSG00000164089.8",-0.751693441146059,-0.598651458656808,-0.540273701861375,-0.498113148872421,-0.686606328621848,-0.47742378302839,2.14132347169172,-0.536583843772766,-0.424571177400145,-0.36145645198571
"ENSG00000110436.11",-0.749313547094228,-0.212654437490955,0.241667801237349,0.158393307902535,0.980537582585076,0.246598544782843,2.63386432528699,-0.245710358798048,-0.25037785895408,-0.211746052584025
"ENSG00000152583.12",-0.472905921844769,-0.316641722414121,-0.200936246290512,-0.467175807722516,1.89837951222319,1.33830350887122,2.89433210983598,0.0813832904720727,0.029864518916581,1.69600198951416
"ENSG00000117525.13",-0.212798585827951,-0.222877365738041,0.639280060757708,-0.420113414934465,0.344640044342228,-0.367014395705978,2.20572739351096,-0.502134380394057,-0.499803413720547,0.872844084469471
"ENSG00000018625.14",-0.105810109827778,-0.378201553618911,0.0455950174302662,-0.468598160396633,0.593507844241438,-0.262766688303481,2.23018007685946,-0.439263203547474,-0.480488209889285,1.21345705423205
"ENSG00000079215.13",-0.220369851518144,0.129817393414154,1.134104633854,-0.423226457338528,0.914925129156974,-0.203156555483228,2.45685396988213,0.509317373078495,1.38884394562964,0.24771901299425
"ENSG00000152661.7",1.42636415193623,0.0279759783652066,-0.546555838912064,-0.49159751880552,-0.696063705514454,-0.3422167635303,2.21223139147942,-0.414862053824034,-0.528334166432334,0.129592774076083
"ENSG00000135744.7",-0.751746263600192,-0.598577296788591,-0.511757015697833,-0.490220844863569,-0.531598961882407,-0.393523976726521,1.75422325495395,-0.458090709145932,-0.429451206741729,-0.17142737221513
"ENSG00000109107.13",0.342253772411154,-0.497254986862687,-0.32750634996982,-0.468175309241118,-0.134163192122764,1.25579029308328,2.19390065888365,-0.182934079465884,-0.472312856622395,-0.0847656982230734
"ENSG00000105854.12",0.588738172412556,1.35216099597307,0.843394991237389,-0.398428823547213,1.40025459500099,-0.222292114572757,2.35083431098064,1.1446907791444,-0.0237164920807359,0.491095030195851
"ENSG00000139155.8",-0.704212960515054,-0.583322941401766,0.291142849824872,-0.487153393570356,-0.696063705514454,-0.48111156922456,1.548097385235,-0.559280136960008,-0.41293728286894,-0.331443680994518
"ENSG00000129244.8",0.178152204599195,-0.0407046331601829,0.51065470092236,0.137855079607995,0.698932033242138,1.36846756020879,2.40771102458151,-0.156796630176192,0.0444801767207154,0.564158851968619
"ENSG00000120885.20",0.701831533468954,0.295619146673125,0.459336486985452,-0.422183318632763,0.103029937455045,1.60088762511862,2.46023011058176,0.315960476399387,-0.17343072926519,0.982312837814306
"ENSG00000138696.10",-0.659695394233229,0.528247857554755,0.136667964415069,-0.365555976682656,-0.690681996934113,-0.426563235529253,1.60690365495558,-0.509699574613171,-0.534640766428632,-0.560213414940209
"ENSG00000121742.16",-0.751746263600192,-0.599190241020105,-0.553552894419464,-0.496312387542405,-0.696063705514454,-0.460197260830626,1.28186339510637,-0.602958077386122,-0.527201870605177,-0.538227800313387
"ENSG00000164188.8",-0.751746263600192,-0.516135952226004,-0.498244742739518,-0.488019605529766,-0.666069242550513,-0.48979070582245,1.34709854717604,-0.582373023926958,-0.545873995887772,0.12464630782473
"ENSG00000170075.8",-0.736043335196995,-0.586787652721752,-0.449551353936558,-0.49581734203926,-0.228491028132925,-0.438722968571347,1.3648916839445,-0.184790650798453,-0.36330014244777,-0.545244624245276
"ENSG00000087250.8",-0.751746263600192,-0.552173085217291,-0.209491437146487,-0.474323028525365,-0.37475599874568,0.263586033467861,1.50460106368305,-0.123460187360573,-0.489072657749258,-0.279017042376796
"ENSG00000134873.9",0.416584051224122,-0.593640069421826,-0.488428266586615,-0.460796211471194,-0.0944829409668356,-0.278376513015686,1.45722235516209,-0.571055837184589,-0.468447149380927,-0.565273252480716
"ENSG00000211448.11",-0.740334704893089,-0.58850357279694,-0.245839139991506,-0.423564832373525,-0.0515418020873041,-0.409692357034985,1.30903795226891,-0.480462550405017,-0.51906268943401,-0.616743985323782
"ENSG00000279400.1",-0.68702407403883,-0.438588729885936,-0.407909626592139,-0.477540168730897,-0.386015434256336,-0.565216261133099,1.31014672838617,-0.270489298086019,-0.301833577167843,-0.496899906640797
"ENSG00000125148.6",0.709363181186047,-0.353298201282931,0.0158732251511863,-0.42913820016428,-0.316915058864768,-0.278079259693448,1.65113903667984,0.0469342495719513,-0.143974789056568,0.910623221749911
"ENSG00000130066.16",0.615696339903758,0.671879421271005,1.11782132066564,0.3544163042279,2.23868746597702,1.60099096635587,2.79385469493972,1.14444419147686,2.71152057416968,2.4885297286012
"ENSG00000109472.13",-0.549190454596886,0.296044182965273,0.549953263123699,0.949455710747884,1.04216783891258,1.36092275650314,2.34642011523917,0.136424633481115,-0.219500556738878,0.828939654184414
"ENSG00000123560.13",-0.0929141378070731,0.0410179340329787,-0.550891508237166,-0.439665419192575,1.59810139753107,-0.0263049818683286,-0.261043796691324,3.27363605343268,0.389504227613398,0.468509047298068
"ENSG00000136541.14",-0.748845377223598,-0.599190241020106,-0.553552894419464,-0.485875746172033,-0.485017387949353,-0.537720728902889,-0.438377710916307,2.04777698072019,-0.096207695584459,-0.160347639251263
"ENSG00000164124.10",-0.5006065713886,-0.599190241020106,-0.553552894419464,-0.497382160250584,0.0852604664678852,-0.289742277150699,0.0172635396861972,2.10266322002206,0.222335965247635,-0.185161285170015
"ENSG00000118785.13",0.0622995838763672,-0.166050291687217,-0.537235905595702,-0.472929783185912,1.40882684768836,-0.350211475494257,-0.400369241048452,2.16293966207581,2.50719410449429,-0.245205686733993
"ENSG00000091513.14",-0.75155723349853,-0.581366792099699,-0.431910963408217,-0.498113148872421,-0.181322887625455,-0.448026321979818,-0.417644030323897,1.79874067073638,-0.28497511636411,-0.141134235240922
"ENSG00000197430.10",-0.751746263600192,-0.599190241020105,-0.548262318742311,-0.495802968248365,-0.157977734565796,-0.522026416000863,-0.527085761866799,1.76846618830176,-0.212210623565074,-0.225451691732681
"ENSG00000129538.13",-0.711344849287609,-0.599190241020106,-0.553552894419464,-0.494147457863848,-0.46971429878007,-0.482467656071064,-0.555905936208746,1.77640316118068,-0.169299054208185,0.705485457695097
"ENSG00000237949.1",-0.751746263600192,-0.577494267709438,-0.524741371808074,-0.485673957562019,-0.0264007747755888,-0.310701809266432,-0.00864965277301402,1.87975927524194,-0.305164193234083,-0.0450329956324976
"ENSG00000013297.10",-0.689782731873989,-0.578353330906059,-0.506355100622932,-0.496566475611789,-0.0341873642503816,-0.370180110160539,-0.515304486623423,1.73293527718767,-0.198729876131719,-0.1261435483954
"ENSG00000204655.11",-0.588595616196144,-0.598390069615984,-0.553552894419464,-0.476205035645524,-0.426729823280031,-0.569120533129831,-0.54416025811558,1.65450191926751,-0.328861986630447,-0.198928223172
"ENSG00000109846.7",-0.617316826845811,-0.599190241020106,-0.481929946485462,-0.475615322655318,0.0857264617717725,0.608143704800551,1.05663657243198,2.13937809244902,-0.0784225671133958,0.727351221247607
"ENSG00000136960.12",-0.740993168571597,0.127348602452305,-0.500671506144754,-0.483659916724617,-0.238967873494122,-0.284826400805936,-0.488093551369043,1.76188339358351,-0.214179985043747,0.043758681520382
"ENSG00000126860.11",-0.729230846581373,-0.453939466675741,-0.473889755807796,-0.387179004263414,0.136704512653965,-0.206868844813769,-0.398828874367689,1.73936813200537,0.88803376909525,-0.38728850674604
"ENSG00000150867.13",0.986971570708284,0.614952004427524,0.214186308364567,0.571026722147406,2.04395191509964,0.212288958576556,0.513766345057406,2.60117225879176,0.45337103983861,0.146385110924328
"ENSG00000080822.16",0.393146698598471,0.428840110150975,0.243349370612452,0.174669736456664,1.18250041243775,0.25216020791131,0.0188923367276912,2.35456754087925,0.326729806146795,0.781882965911168
"ENSG00000174607.10",-0.100088431843108,-0.324069132433877,-0.388758093260394,-0.481617390712538,-0.102680451076695,-0.555407802782444,-0.500669194452549,1.68341868355396,-0.331507292373711,-0.312069905821767
"ENSG00000150656.14",-0.751578068849843,-0.576675158258003,-0.553552894419464,-0.496062924242009,-0.403287973637326,-0.544304734913135,-0.428701915218671,1.53147282495752,-0.305300063306771,-0.295887199851593
"ENSG00000151552.11",-0.0966912860493427,-0.16366498818325,-0.389303698617038,-0.312736686869734,0.0534311183304781,0.432836064014969,-0.230254389101746,1.93727290717719,-0.0501081380148306,-0.216906730277609
"ENSG00000160307.9",-0.727536976201494,0.119265160616414,-0.252593517042904,-0.455588839172775,1.49372447735041,-0.161136370307759,1.42277928807735,1.96935031336998,0.187369420156672,-0.114840719110254
"ENSG00000139737.21",-0.431452756638525,-0.124982364388172,-0.0623180102071468,0.0958956761300706,0.523742651150873,-0.201028300950053,-0.295247867655653,1.73224235309352,-0.140326022691095,-0.36803778891837
"ENSG00000173786.16",0.505184034639915,0.882205934414145,0.415014027453061,0.0612514719265111,0.362585275736377,0.286117951349486,0.425416474337481,2.15203666822472,0.305514212152511,0.154037771873486
"ENSG00000197971.14",-0.681010475681223,-0.598279370546986,-0.547163994929215,-0.490660741211448,-0.146357342203569,-0.0941254612758502,-0.354014210368185,1.41076295628387,-0.0466345525858863,0.201069905922537
"ENSG00000010278.12",0.673150396998281,-0.467298413280618,-0.120510006272468,-0.498113148872421,0.273445910159416,-0.455119497740945,-0.333722615622139,1.56228483003685,-0.0648841618557669,0.504257652935404
"ENSG00000164176.12",-0.0880936441122381,-0.389797359264962,-0.548303179161661,0.145929206466217,1.57463570477413,0.506792488265248,-0.430519995921544,1.82178023616637,0.0211409786425595,0.227554940449607
"ENSG00000275302.1",-0.751746263600192,-0.599190241020105,-0.480289943160676,-0.490140151966523,0.171243043162628,-0.578715183618424,-0.276638459928993,-0.579332551146441,2.09344807268894,-0.615502558927443
"ENSG00000122862.4",-0.751746263600192,-0.599190241020105,-0.544758728002708,-0.495073386414481,0.503016656882746,-0.571858679549342,-0.49896066763796,-0.559679978972511,2.07076333933708,0.863677342961965
"ENSG00000276085.1",-0.751746263600192,-0.599190241020105,-0.440120478701839,-0.490747936963589,-0.107525724301957,-0.539403631489042,-0.499668198054705,-0.604984047516549,1.99171326504648,-0.565103513518953
"ENSG00000173391.8",-0.751746263600192,-0.599190241020105,-0.546609992761142,-0.493437666881863,0.312946315795865,-0.594481476825311,-0.588248086148219,-0.602444102372093,1.92890287325062,-0.620597909068873
"ENSG00000169508.6",-0.687757067684196,-0.472010228393899,-0.518647140837831,-0.477313023396092,0.561502846128057,-0.490633608389286,-0.415101348663916,-0.547746556538135,1.97315933690777,-0.620597909068873
"ENSG00000276070.4",-0.751746263600192,-0.597962438918945,-0.401847743907889,-0.49484081631975,0.094334745861875,-0.576866220143462,-0.363373513323974,-0.598195838497872,1.88959173249195,-0.439058637162042
"ENSG00000019582.14",0.0574269115002093,-0.58295489905968,-0.506561982549897,-0.4940424514597,0.0460951773365136,-0.552726984814196,-0.531960724794423,-0.580714736348011,1.95574261389152,0.222034730257092
"ENSG00000143119.12",-0.718990793564794,-0.597950913681227,-0.531931020555394,-0.498113148872421,-0.226427120633447,-0.574015329113842,-0.557340820459378,-0.568556422323417,1.61901344792077,-0.620597909068873
"ENSG00000115956.9",-0.751746263600192,-0.599190241020105,-0.553552894419464,-0.484921262085653,0.296826259604122,-0.599886309596701,-0.537903469669374,-0.592729836738321,1.59595706826957,-0.602185935863688
"ENSG00000204472.12",-0.163356527387793,-0.599190241020106,-0.539677301163232,-0.498113148872421,-0.0552505428214784,-0.617248091476829,-0.57790172388435,-0.564981299788243,1.63083971292199,-0.55659284961869
"ENSG00000277632.1",-0.751746263600192,-0.599190241020105,-0.482896487074479,-0.498113148872421,-0.41748405828089,-0.588981095036214,-0.477577084655048,-0.549957223778265,1.51498624890906,-0.620597909068873
"ENSG00000112149.9",-0.609254545111165,-0.530942476639112,-0.475457121315668,-0.373652942901064,0.372555382244587,-0.4837155473769,-0.2708924933396,-0.567770395763417,1.64936417076688,0.149324910219704
"ENSG00000175899.14",-0.705922447735823,-0.38982362601115,-0.496308213197952,-0.418357537630236,0.230138810264982,-0.431286567687622,-0.433586414609916,-0.470101720575168,1.62964988089866,0.997470460678084
"ENSG00000125538.11",-0.751746263600192,-0.599190241020105,-0.553552894419464,-0.498113148872421,0.00620024956405218,-0.628629618303345,-0.579605919895163,-0.591754773967827,1.43659232308492,-0.620597909068873
"ENSG00000171860.4",-0.751746263600192,-0.599190241020105,-0.553552894419464,-0.495055033018944,0.264950175868559,-0.636851141306919,-0.590301033268013,-0.584379018739146,1.48219244851269,-0.596750514807758
"ENSG00000132965.9",-0.751746263600192,-0.599190241020105,-0.541375800034518,-0.495241541074291,0.226567806317117,-0.584331396249301,-0.586810209427068,-0.582685853053476,1.49106544432073,-0.620597909068873
"ENSG00000162511.7",-0.751746263600192,-0.598846055487242,-0.553552894419464,-0.479218589284648,-0.0431976874961755,-0.578049072449821,-0.580585045102702,-0.447439579402969,1.40122816026261,-0.620597909068873
"ENSG00000196126.10",-0.751746263600192,-0.599190241020105,-0.539895599114176,-0.464483907874095,-0.0666018539451456,-0.580815022289639,-0.590301033268013,-0.554601791523547,1.38259471796152,-0.45662741289138
"ENSG00000231389.7",-0.547609286955109,-0.599049875109425,-0.546594479405741,-0.494532399761097,-0.217777729410859,-0.517178659329196,-0.590301033268013,-0.594295316444379,1.34552947276854,-0.564402662706753
"ENSG00000140678.16",-0.751610482511466,-0.598731445028515,-0.547969328255515,-0.496775898822492,-0.253246702957933,-0.597637502431888,-0.565814354969149,-0.600749646039272,1.24793416375256,-0.613162741598625
"ENSG00000038945.14",-0.751746263600192,-0.599190241020105,-0.547363074267747,-0.498113148872421,0.0523879695946,-0.557934278983708,-0.556889643328825,-0.595570557198735,1.25429406133393,-0.587969356846702
"ENSG00000169313.9",-0.716242460798939,-0.591383176530771,-0.474721229391409,-0.457642834935473,0.246311709497751,-0.590019141490313,-0.468511412189179,-0.50826444807606,1.2952003238615,-0.620597909068873
"ENSG00000136826.14",-0.691544488282931,-0.596212378928895,-0.423717765730316,-0.46584094094305,0.755297484899235,-0.526457019701208,0.138668483051212,0.033922984154952,-0.141516736313244,1.73032418942611
"ENSG00000100234.11",-0.465249456952119,-0.482908686102855,0.0765720312957077,-0.386884805073072,0.304833242616256,-0.152434736400763,1.18023102669633,-0.571062603262216,-0.341765812967114,1.95112772300791
"ENSG00000178878.12",-0.747360482180734,-0.506340806788494,-0.496017986661985,-0.469192860568444,-0.669613925995169,-0.605921866670921,-0.547626554360693,-0.574778774684031,-0.540753380294524,1.46600048098281
"ENSG00000142089.15",1.37771333936743,0.564464161073542,-0.261326741686623,-0.476679523894223,-0.511768716572241,-0.490266235320384,0.977809001938318,-0.601283886334729,-0.378548018008787,2.07218543307497
"ENSG00000166710.17",0.367293296798221,0.686266881170747,0.593542843819972,-0.366041619044863,1.79103916107884,0.520862493870159,0.703796468856227,1.28415374714968,2.12497452058173,2.44648441722543
"ENSG00000100097.11",-0.442984093905412,-0.139106626606257,-0.147902776628403,-0.498113148872421,-0.644816358986569,0.0863474650770481,0.407680239604623,-0.516049114107102,-0.31607394300142,1.70072311063761
"ENSG00000128016.5",-0.687205477526505,-0.548287657655047,-0.329235257577481,-0.479269030768624,0.00632615716188709,-0.516709875261873,0.414948305796966,0.00293941618040969,0.431470656130065,1.49399155768488
"ENSG00000100906.10",-0.0100171141070055,-0.268437631346287,-0.37824196545152,-0.198866414317788,0.301438616142576,0.0756761033282764,0.625092799809247,0.156886896313599,0.457204634354251,1.81710763852694
"ENSG00000245532.6",-0.670958256713484,-0.548959150625124,-0.281610448321155,-0.471330493186949,0.620089234940148,0.0635842830005551,1.53775704678709,0.880431680198111,1.2735144522266,1.72823408834679
"ENSG00000078596.10",0.48699761083037,-0.572782278074304,-0.408536942406255,-0.419438811072216,0.653728226416041,-0.283277654411755,-0.552750997539298,1.07336055931247,-0.403570669589403,1.42033062197601
"ENSG00000147526.19",-0.483412402519089,-0.323367281150404,-0.106271764474311,-0.27560389002119,0.396472440434591,0.33926833957896,0.349932693823391,0.241871777040076,0.466666432310862,1.60715949979772
"ENSG00000204592.8",-0.512292082989459,-0.497961791600274,-0.21415602208596,-0.475805109168942,0.0109476153034102,-0.537685877985601,-0.0777108539462854,-0.414494827956609,1.19062729503261,1.21368522312306
"ENSG00000163132.6",-0.751746263600192,-0.520068043244955,-0.541011999011867,-0.491865894186379,-0.383565864760004,-0.595183228580556,-0.329955588087949,-0.504674315633909,-0.384838597690462,1.04178740642265
"ENSG00000125740.13",-0.747751834624914,-0.542148776073401,0.483270375141052,-0.310810167274232,0.646306010126466,0.078794544085938,0.233508817440145,0.60473081203683,0.269936467691779,1.40213614215423
"ENSG00000221869.4",-0.731929265074767,-0.598209707916664,-0.553552894419464,-0.488533036218496,-0.501783302022528,-0.533798904459685,-0.184393706056322,-0.579623215606504,-0.276545359562741,1.03144143230797
"ENSG00000197019.4",-0.650581750490128,-0.562116766911979,-0.206779286541558,-0.481033789704004,-0.587090587560804,-0.56080638740763,-0.325583887556992,-0.312127184989445,-0.0948736553335829,0.997935729391686
"ENSG00000169908.11",-0.686397814211308,-0.598992436629575,-0.553552894419464,-0.498113148872421,-0.556758219836443,-0.621241015095883,-0.590301033268013,-0.604984047516549,-0.545873995887772,0.846645360387255
"ENSG00000067082.14",-0.46417591637172,0.0950136614243001,1.04829218556799,0.534040470143421,0.422485496373192,-0.0804722553084476,-0.074701820995895,-0.243091697367921,1.23144428480325,1.50786452376184
"ENSG00000011465.16",-0.751570494497174,-0.527809684741506,-0.551216789131699,-0.434707927547126,-0.696063705514454,-0.273005985801318,-0.450861449402212,-0.456697346061074,-0.418201195322633,0.933131888892192
"ENSG00000168899.4",-0.744833697142905,-0.537309080432089,-0.553552894419464,-0.49210663573177,-0.661039287037356,-0.621846781205339,-0.267680661014611,-0.582323683642841,-0.400078924526062,0.828848796003597
"ENSG00000169429.10",-0.751746263600192,-0.599190241020105,-0.534517461918151,-0.498113148872421,0.0525617531341449,-0.61334322712353,-0.518856586638309,-0.522686237197373,1.01347564583936,0.81222498483722
"ENSG00000135046.13",-0.635394677815048,-0.388028186379699,-0.510510562718345,-0.477001990178161,-0.696063705514454,-0.576630470144239,-0.589321221308256,-0.586066024639766,-0.545873995887773,0.816617226915406
